latent_dimension,item_dimension,sample_size,key,method,early_runtime,late_runtime,early_steps,late_steps,early_l_optimal,early_l_estimated,late_l_optimal,late_l_estimated,rmse_early_A,rmse_early_delta,rmse_early_sigma,rmse_late_A,rmse_late_delta,rmse_psi,rmse_late_sigma,rmse_theta,rmse_gain_estimated,rmse_gain_pred_train
2,20,200,2022-11-14 21:01:47.631737,pure_competency,9.82,124.79,7.0,8.0,-2040.87,-2019.88,-2188.01,-2123.88,0.2821443592354514,0.2961289695924768,0.0,0.4389126453628593,0.7014486191265398,0.3460520170770524,0.1585317605162649,0.4506044021141052,0.6247962606348139,0.9637095628164016
2,20,200,2022-11-14 21:01:47.631737,real_parameters,,,,,,,-2214.44,-2216.13,,,,0.0,0.0,0.0,0.0,0.4489283596284008,0.3996291428511138,0.8252692498140087
3,20,200,2022-11-14 21:08:52.364605,late_em,12.72,531.75,7.0,9.0,-2103.63,-2092.01,-2474.53,-2340.5,0.3784015647524277,0.2566161651479156,0.0275052116273746,0.3626900589588681,0.5165066435900793,0.3113455618583455,0.2791218172928961,0.4628478072357764,0.7400167690022932,1.0148934741439668
3,20,200,2022-11-14 21:08:52.364605,initial,0.0,0.0,0.0,0.0,-2103.11,-2224.35,-2288.9,-3108.74,0.9239158772862665,0.4804346352381393,0.1372346328171006,1.1849645311573989,1.309041689365304,0.4060664491325417,0.6982929375746734,0.5088803436564993,1.1153759794511795,1.0640961927989376
3,20,200,2022-11-14 21:08:52.364605,difference,11.92,13.97,7.0,8.0,-2104.66,-2088.4,-2248.47,-2243.95,0.3308779957391861,0.2528730105775816,0.0334462753282533,0.3619355577681214,0.3319757529213606,0.2695747240117885,0.136562068636265,0.4615093342767662,0.8222153675233962,0.9932003385273528
3,20,200,2022-11-14 21:08:52.364605,real_early,,692.96,,10.0,,,-2329.01,-2250.62,,,,0.3312303125747546,0.6884179921609104,0.3280863555021248,0.2746483428353832,0.0,0.6847196108906028,0.9999580103522916
3,20,200,2022-11-14 21:08:52.364605,pure_competency,10.09,302.67,6.0,8.0,-2102.75,-2127.34,-2302.29,-2245.18,0.3529549630756571,0.2250807221610671,0.3440445869037584,0.3097315422121648,0.765895916684393,0.2710871339051127,0.34929374299832,0.478890395249465,0.6849246767475118,0.9659732831070096
3,20,200,2022-11-14 21:08:52.364605,real_parameters,,,,,,,-2240.56,-2235.08,,,,0.0,0.0,0.0,0.0,0.4551609322738826,0.5933263760389796,0.8820415064382751
2,10,30,2022-11-14 21:35:55.827724,late_em,4.06,18.82,8.0,7.0,-157.06,-144.6,-232.03,-205.24,1.7539947299166845,0.9886689953563406,0.0,0.7617420404257853,2.3776260415278263,0.4396786440117373,0.0995170965211505,0.5248603739473493,0.8448732280037944,1.0869898960926498
2,10,30,2022-11-14 21:35:55.827724,initial,0.0,0.0,0.0,0.0,-156.1,-166.97,-217.78,-259.32,1.1732264741891298,0.3287876127489135,0.3535533905932738,1.6942903344298164,1.1356623103490804,0.2318457515245858,0.237426546535976,0.4993217391342917,0.5852695538525138,0.9194794463822944
