latent_dimension,item_dimension,sample_size,key,method,early_runtime,late_runtime,early_steps,late_steps,early_l_optimal,early_l_estimated,late_l_optimal,late_l_estimated,rmse_early_A,rmse_early_delta,rmse_early_sigma,rmse_late_A,rmse_late_delta,rmse_psi,rmse_late_sigma,rmse_theta,rmse_gain_estimated,rmse_gain_pred_train
3,20,200,2022-11-12 17:48:29.836309,real_parameters,,,,,,,-2012.57,-2010.8,,,,0.0,0.0,0.0,0.0,0.527338019366053,0.4949225179876531,0.8565150707348999
2,10,30,2022-11-12 18:25:01.171247,late_em,2.93,19.94,9.0,11.0,-161.18,-148.29,-210.12,-182.94,1.8216377991836736,0.6268822622012226,0.3457752160002217,3.4915072047463,2.956065382262036,0.1979890779815896,0.2053794780400417,0.6746928184462607,0.8085004718212506,0.9269681093639104
2,10,30,2022-11-12 18:25:01.171247,initial,0.0,0.0,0.0,0.0,-161.09,-166.49,-212.73,-242.87,1.140223320963841,0.4003692674981445,0.3535533905932738,1.338847716446087,2.0914714628014464,0.1557203342534301,0.2251908967964735,0.6791200544726161,0.8174499400914713,0.8865197638651002
2,10,30,2022-11-12 18:25:01.171247,difference,3.44,3.39,10.0,10.0,-161.04,-148.0,-202.8,-191.49,2.224305661393188,0.4978119580788018,0.3175616554308785,1.4400298842077015,1.104109210513298,0.3157746705366686,0.2817243814477129,0.6657785968694453,0.7731241276847161,0.8916201577381961
2,10,30,2022-11-12 18:25:01.171247,real_early,,16.3,,9.0,,,-219.35,-201.82,,,,0.7926516430706564,0.7434590709524999,0.1602507176270983,0.1239500907623709,0.0,0.7434863215519022,0.8870344288262548
2,10,30,2022-11-12 18:25:01.171247,pure_competency,2.64,20.37,9.0,11.0,-161.16,-148.11,-212.58,-187.63,2.1989180159349364,0.7896057882804847,0.0,2.726207742269509,3.5444457438310346,0.1431458766809623,0.1888878451437391,0.668483308726114,0.7750335798695815,0.9162091863084252
2,10,30,2022-11-12 18:25:01.171247,real_parameters,,,,,,,-205.24,-205.04,,,,0.0,0.0,0.0,0.0,0.6180214798422957,0.6220609086379502,0.878998396170184
3,10,30,2022-11-12 18:26:14.196609,late_em,5.57,52.41,13.0,10.0,-153.91,-146.44,-230.62,-198.3,1.967415787799105,1.467173071865092,0.1194628580122058,4.639582259270532,4.558902837125908,0.2193431228818345,0.1884711884848421,0.6714331161130999,0.9157223222126192,1.1366634076864537
3,10,30,2022-11-12 18:26:14.196609,initial,0.0,0.0,0.0,0.0,-154.26,-162.24,-217.73,-289.26,0.7664793409160114,0.5304136082257865,0.2210182747597532,1.7650894783053863,1.758958892673946,0.2967531484434683,0.4028616387793705,0.6893568394381399,1.166961743884546,1.1624369385285829
3,10,30,2022-11-12 18:26:14.196609,difference,2.88,8.82,8.0,20.0,-154.8,-146.7,-222.71,-207.12,1.3508458497616302,1.2118070676933996,0.0956414717113403,3.102974802456383,4.614985097619987,0.275275722289471,0.1679391977433209,0.670623383793393,0.9677087134795164,1.1895182603587755
3,10,30,2022-11-12 18:26:14.196609,real_early,,48.71,,11.0,,,-218.83,-196.26,,,,5.692536417620486,5.66596270187403,0.2087669514075444,0.1897730750132905,0.0,0.8414217574003762,1.059424485206755
3,10,30,2022-11-12 18:26:14.196609,pure_competency,2.67,30.04,8.0,12.0,-154.46,-146.95,-226.84,-201.29,1.210456460523878,1.6795590281805513,0.2762932620725063,3.516124546748696,4.978732333463101,0.2389498342086762,0.1960506787261168,0.6996414308797478,0.8978607375020564,1.1168958600396388
3,10,30,2022-11-12 18:26:14.196609,real_parameters,,,,,,,-217.75,-220.84,,,,0.0,0.0,0.0,0.0,0.6773140990863143,0.5622385882608604,1.0071031036027231
2,20,30,2022-11-12 18:28:50.898650,late_em,6.22,136.3,9.0,32.0,-311.78,-285.15,-258.9,-221.38,2.1216001746957707,1.2952720802271132,0.1529471967706502,30.191096914143458,8.599954360245258,0.3809834838939872,0.1756536649204906,0.5215990311235339,0.8090359332400462,0.969970261284848
2,20,30,2022-11-12 18:28:50.898650,initial,0.0,0.0,0.0,0.0,-312.51,-318.51,-243.99,-301.11,1.1200231076177118,0.8198722637196183,0.2940857102954851,1.885303094284856,1.5747872015769948,0.3683764446866819,0.4222827725588625,0.5007826979275085,0.8800062840863281,0.9208021734668586
2,20,30,2022-11-12 18:28:50.898650,difference,5.04,24.91,8.0,28.0,-312.29,-285.77,-242.46,-215.85,1.5526342055535498,1.0944670202175244,0.17239264050417,16.975813707702272,6.337347998024794,0.2628899899198788,0.2209207855881676,0.5165259568622129,0.7917052067045722,0.8302734673144655
2,20,30,2022-11-12 18:28:50.898650,real_early,,71.49,,20.0,,,-256.89,-220.0,,,,19.70630987970732,5.5845252580906415,0.4526754770252084,0.1155538078126376,0.0,0.8351964642779173,1.0355485653725214
2,20,30,2022-11-12 18:28:50.898650,pure_competency,4.99,127.8,8.0,29.0,-311.69,-287.2,-248.48,-214.96,1.818284684405276,1.0752958172183311,0.0594676802977886,26.536660655784704,8.117073284121577,0.3018799034053162,0.0066199939586288,0.509635069503541,0.7209318530002701,0.889074539756269
2,20,30,2022-11-12 18:28:50.898650,real_parameters,,,,,,,-253.85,-258.86,,,,0.0,0.0,0.0,0.0,0.4486335976887189,0.6478030456138727,0.8368240280211902
3,20,30,2022-11-12 18:35:12.472369,late_em,9.73,187.09,11.0,17.0,-259.16,-231.84,-306.55,-271.2,4.18316485262983,2.9873729678490504,0.2079834208136151,7.023409300192321,4.825435386521495,0.4538786499593134,0.8129765733948849,0.6003354355050169,0.8186844973768429,1.2087287695899416
3,20,30,2022-11-12 18:35:12.472369,initial,0.0,0.0,0.0,0.0,-258.14,-280.74,-313.4,-402.27,1.1859123902234885,0.6766067430676116,0.2610805835582399,1.4753736076284008,1.459919000697152,0.4538786499593134,0.8129765733948849,0.5572057485158588,1.2292569041909545,1.2087287695899416
3,20,30,2022-11-12 18:35:12.472369,difference,10.09,11.64,11.0,13.0,-258.82,-229.27,-307.44,-273.31,4.135440254748313,2.946671933120308,0.2066177092549856,3.602975025141761,4.448547034735005,0.3304933461831661,0.1828559303896814,0.611682480465272,1.0138533322658694,1.1211327273226646
3,20,30,2022-11-12 18:35:12.472369,real_early,,46.77,,8.0,,,-328.56,-303.9,,,,3.446270755367673,3.695464967236704,0.4538786499593134,0.8129765733948849,0.0,0.8605758461244071,1.2087287695899416
3,20,30,2022-11-12 18:35:12.472369,pure_competency,7.56,301.11,9.0,32.0,-257.86,-234.95,-326.22,-285.85,2.696308846472154,2.477365848812879,0.3121729648768451,10.488394107556394,15.241501340098678,0.2699199738246268,0.3582384155995587,0.6304037311535181,0.9331403598076382,1.1561015487392594
3,20,30,2022-11-12 18:35:12.472369,real_parameters,,,,,,,-313.48,-311.86,,,,0.0,0.0,0.0,0.0,0.4633230749820536,0.5219754982890978,0.856186652922615
2,10,100,2022-11-12 18:44:53.461282,late_em,2.48,32.6,7.0,10.0,-517.63,-506.13,-627.61,-601.86,0.4825396515717782,0.3401533225115699,0.2814992140308743,0.8290413081083854,1.1773723049231497,0.354933775513123,0.1874584487293117,0.5703415559092558,0.6908462164967267,0.9079794569861264
2,10,100,2022-11-12 18:44:53.461282,initial,0.0,0.0,0.0,0.0,-516.96,-537.82,-638.45,-808.39,0.9475055156625418,0.643417810450101,0.2165868070774395,1.2172967593334456,1.4762128787717304,0.3810029002514286,0.3106466481390068,0.5806393608542532,0.8423734919442974,0.9263901503253856
2,10,100,2022-11-12 18:44:53.461282,difference,2.94,3.45,8.0,9.0,-516.53,-505.35,-616.11,-621.25,0.5103932304337961,0.3972249017202491,0.2733674816067193,0.481620225063567,0.369087813272735,0.2738933915688686,0.2469323188239783,0.5672391351287543,0.7854131603389853,0.8839503076395918
2,10,100,2022-11-12 18:44:53.461282,real_early,,39.25,,11.0,,,-647.72,-626.74,,,,0.6970975321026585,1.3971524163928877,0.3679456515574006,0.0310073781542393,0.0,0.6845503662306613,0.9322942963843864
2,10,100,2022-11-12 18:44:53.461282,pure_competency,2.84,27.58,8.0,9.0,-518.31,-509.67,-628.71,-607.44,0.4774967332215197,0.3780437023442611,0.1369665835158342,0.6149411987784125,1.1899170169561324,0.3606300331153407,0.1899067748635808,0.5660769613898609,0.690865696049967,0.9009860657231332
2,10,100,2022-11-12 18:44:53.461282,real_parameters,,,,,,,-627.53,-628.03,,,,0.0,0.0,0.0,0.0,0.5486517901179181,0.5169251916859088,0.772047019558865
2,10,30,2022-11-14 10:58:45.969381,late_em,3.15,18.39,8.0,9.0,-134.06,-120.7,-201.13,-169.16,3.626546184101588,1.6160084040339102,0.1417749096279028,1.5546100857037046,1.4556419333659825,0.0902663143149203,0.3214273012673316,0.5773770647662502,0.8075244243953339,0.9288664734058736
